Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name
40.816,-73.902,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2021,Micrograms/cubic meter (LC),121,99,0.142442,0.048086,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2021,Micrograms/cubic meter (LC),91,99,0.143157,0.049404,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2021,Micrograms/cubic meter (LC),121,99,0.142442,0.048086,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,EC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2021,Micrograms/cubic meter (LC),121,99,0.008096,0.004709,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOT,2021,Micrograms/cubic meter (LC),121,99,0.430529,0.438561,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Reconstructed Mass PM2.5 LC,24 HOUR,,Observed Values,Calculated from Met One SASS/SuperSASS (Teflon and Nylon) and URG 3000N (Quartz) - RCFM = 4.125*[88169]+1.29*[88306]+[88348]+1.8*[88203]+[88321]+1.4*[88320],2021,Micrograms/cubic meter (LC),121,99,6.865909,3.77948,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2021,Micrograms/cubic meter (LC),122,100,0.840082,0.523313,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2021,Micrograms/cubic meter (LC),122,100,0.840082,0.523313,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2021,Micrograms/cubic meter (LC),92,100,0.84,0.495425,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.81551,-73.88553,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2021,Micrograms/cubic meter (LC),3844,44,8.250624,6.957375,IS 74,IS 74    730 BRYANT AV,New York,Bronx,New York
40.81551,-73.88553,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2021,Micrograms/cubic meter (LC),118,43,7.361864,2.781561,IS 74,IS 74    730 BRYANT AV,New York,Bronx,New York
40.81551,-73.88553,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2021,Micrograms/cubic meter (LC),158,43,8.236709,4.047306,IS 74,IS 74    730 BRYANT AV,New York,Bronx,New York
