Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2016,Micrograms/cubic meter (LC),361,99,6.476454,4.065167,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.73614,-73.82153,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.001899,0.014673,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.0026,0.015088,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.001899,0.014673,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000504,0.001346,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000504,0.001346,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.00055,0.001333,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.004333,0.023974,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.013664,0.02886,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.013664,0.02886,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.009689,0.025729,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.009733,0.025124,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.009689,0.025729,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002042,0.002519,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002042,0.002519,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.0025,0.003062,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000891,0.007153,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.001867,0.007247,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000891,0.007153,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.04445,0.02901,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.040697,0.028848,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.040697,0.028848,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002546,0.005294,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002546,0.005294,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.001133,0.003882,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,-0.000252,0.001379,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,-0.000252,0.001379,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,-3.30E-05,0.001426,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.005706,0.004611,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.005706,0.004611,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.0057,0.005582,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chlorine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.033866,0.117372,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chlorine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.052733,0.154505,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Chlorine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.033866,0.117372,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cerium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.005571,0.034302,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cerium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.005571,0.034302,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cerium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.005317,0.034442,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.003617,0.025482,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.003958,0.025824,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Cesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.003958,0.025824,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Iron PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.084748,0.058374,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Iron PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.084748,0.058374,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Iron PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.0745,0.058213,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Lead PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.00279,0.006045,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Lead PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.004033,0.005749,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Lead PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.00279,0.006045,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Indium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000218,0.010333,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Indium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.001017,0.010703,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Indium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000218,0.010333,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Manganese PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000639,0.002295,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Manganese PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.00095,0.002127,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Manganese PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000639,0.002295,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Nickel PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.001555,0.002024,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Nickel PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.001555,0.002024,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Nickel PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.00135,0.001973,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Magnesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.021167,0.035782,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Magnesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.016176,0.030223,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Magnesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.016176,0.030223,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Phosphorus PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002857,0.00582,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Phosphorus PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.00305,0.006318,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Phosphorus PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.002857,0.00582,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Selenium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000126,0.001802,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Selenium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0,0.001795,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Selenium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000126,0.001802,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Tin PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.004283,0.016714,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Tin PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.006487,0.016243,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Tin PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.006487,0.016243,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.003983,0.003851,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.004101,0.003458,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.004101,0.003458,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.000733,0.000936,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000538,0.000821,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),119,98,0.000538,0.000821,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
40.73614,-73.82153,WGS84,Silicon PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),60,98,0.050667,0.037482,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/22/21
